x1,x2,y
-6.236582502442968,7.4148468013311435,1
-7.560967647965157,7.656470291540801,1
-5.212971643242237,-6.916840885298748,2
-5.279055454463656,-9.731924749209176,2
-5.872452877424851,-7.056893444785777,2
-7.314671364533447,-6.937426757067018,2
-6.700104523096473,-7.107568242810702,2
-4.006762183675046,8.88322174926082,1
-5.28912721501541,8.640120185344646,1
-7.536154642210052,-5.917565880817568,2
-5.785157493392511,8.015884388449692,1
-7.571857253735288,9.032631693404342,1
-7.354499974149981,-8.01289618144559,2
-5.736651468984683,6.830785360888436,1
-6.006958762550371,-8.162212187564245,2
-6.014621320678088,7.659545686807968,1
-5.302064524374388,8.66022528784825,1
-5.230965812450123,-7.483515093675373,2
-7.166393810103179,-5.285047391582461,2
-5.301498144154989,-6.4054501362508525,2
-9.038461571724344,-6.5368931295697115,2
-7.345999487059106,6.391909773523578,1
-6.135624507628214,-6.423608226147943,2
-5.914030875340249,-7.596246121025833,2
-5.638322069592001,10.33929077483809,1
-6.793932685086461,-5.132951279418753,2
-5.677652311647757,-8.32756652386193,2
-5.454811673304028,-5.939992772241174,2
-5.399497174506106,7.207117060145372,1
-5.1252743709447595,7.444961711846062,1
-5.899826989617403,7.834408165633632,1
-7.033720092183448,-6.832643686385986,2
-7.379795376037257,-6.581337889776829,2
-5.820136720025897,-5.22862754495469,2
-5.664752678703523,6.957932388050203,1
-6.201729107964552,-6.855952113662848,2
-4.482061328700756,6.610409846112727,1
-6.395690795223682,7.157984532708404,1
-5.491118599355562,-6.1052368050084755,2
-4.329586632479237,9.426300542589209,1
-7.020950939613447,8.29857042226037,1
-4.932100358695067,-6.947304046559689,2
-6.626692810513322,7.14831398976828,1
-6.214258795396868,-6.726496706488516,2
-5.66116987024082,6.939654576825588,1
-4.99665595110133,-6.7263790663610035,2
-6.190323623672841,-7.181809242510725,2
-7.648760060036839,-6.633765054771564,2
-7.185721790181155,-7.213206826295631,2
-7.224936955079952,9.558582852601086,1
-6.202474602918862,-5.97334133620046,2
-3.8235537843421747,-5.593790313336886,2
-6.834143792286654,9.232182227871446,1
-5.526284445649,7.7863876063619095,1
-4.894791742965238,-7.581569662800912,2
-7.73778540741791,-6.47019073676383,2
-6.2669568005849925,-7.6400303512172965,2
-5.58333571306619,9.281088183752427,1
-6.250363438171941,-6.757292045596399,2
-5.497255631347516,-7.610913595335424,2
-6.852156432589667,-7.889933404898448,2
-7.800669071929554,-7.6925300529976965,2
-6.365603303444041,-7.954203572212751,2
-7.6611158791321605,9.246916681688697,1
-7.309975692029697,8.433493122549322,1
-7.0677927610438545,-5.451995941533973,2
-4.6805570732340325,9.779421246774685,1
-5.748731891652732,8.57528863302159,1
-6.400006052362056,-6.613650343039606,2
-7.011394570285987,-8.98562874380923,2
-6.477534703475572,9.06033151731414,1
-5.837097515456063,-6.693647788139144,2
-8.096949623619194,-4.69961528553501,2
-8.023895982083896,-8.720183403007407,2
-6.609699448267925,7.6796520958300665,1
-7.393170887514627,-8.238337440100882,2
-6.156703448904605,7.212909155013197,1
-5.639939390218467,8.579957346495151,1
-5.198284906456403,8.807687142053666,1
-8.217543345747078,-4.683392959903149,2
-6.845653873485508,-7.768821519370905,2
-4.362078994338865,-5.535643212824871,2
-5.820588628349068,9.954509456982397,1
-7.226889673541305,-4.892717527523279,2
-6.8332718274821875,-6.9006585634317075,2
-7.644023488793718,8.467579469677558,1
-7.666904622281549,-6.153771638885633,2
-6.021462472484296,-6.3219082830181215,2
-3.6467369565737933,8.65224710112975,1
-6.2562961378341155,8.250010306344894,1
-7.171717176859137,-6.591438662994215,2
-8.271544299819299,6.8983262643234315,1
-7.422286745439714,-6.814046868554378,2
-6.717746244595217,-5.664090715245334,2
-6.61809939407537,-6.813134206347576,2
-5.85213798367009,8.94073461306174,1
-4.373282183885594,7.5574609965421775,1
-6.250967131832968,7.651524943493748,1
-4.783039253010377,8.993624104679727,1
-7.04901787711417,-7.601493717849456,2
-5.979140321572145,8.403716173873475,1
-7.224058241528734,7.76217124024157,1
-7.952263181040628,-7.385200620010793,2
-5.3993616205481665,-5.9868878506045355,2
-5.20517887390932,-6.810833230098358,2
-6.720115533454768,8.09262052423765,1
-7.548217018450636,7.34700348486441,1
-5.780976261840919,9.986538889240407,1
-5.241823507693222,8.143018770790471,1
-5.977763221495304,-6.736465633342001,2
-5.576168495883894,-5.10606529957974,2
-6.346368455062931,-6.865832413602167,2
-6.830483694537808,-7.913431295417712,2
-4.85205402377954,7.792277131961486,1
-6.435170389642048,8.08479148861949,1
-5.611225686369395,6.905050098872429,1
-4.763853733401748,-8.4019217970137,2
-5.537719229827199,-5.324628902693658,2
-6.007233848825978,-4.780961340113713,2
-7.101097160709222,-6.018223278229378,2
-7.443646138290001,-7.545300767102025,2
-5.708137683808922,7.679696522519897,1
-6.634481418932604,9.608866796415784,1
-4.20315198742337,8.498580028873754,1
-6.114354652459581,7.376018073270184,1
-6.9977313754621795,8.789795490505705,1
-8.481008949929025,-6.55263990154858,2
-5.953032339541926,9.347754107778124,1
-5.581203431989172,8.116068521673988,1
-5.878248896586871,-6.785800406143736,2
-4.19229844210914,-7.553685577766676,2
-7.050757050745862,8.563714738506212,1
-6.118356746850941,-5.981193603072698,2
-5.286124771547528,8.320605747600625,1
-6.890974262731413,8.432588081145505,1
-7.841677686245931,-6.830356482224674,2
-5.95557180010151,7.3235843328740025,1
-4.780968988857927,-8.43893887142117,2
-7.090344608600803,7.832676003773564,1
-6.553363022716714,8.18717556252575,1
-7.1905057319226895,-6.861857747706813,2
-6.296742784363472,8.57385128498566,1
-5.850666479457907,8.713181421192605,1
-7.960078030092314,-6.5132266138256325,2
-5.891378656466033,-6.703931851339941,2
-5.1423067489187,8.180449463894632,1
-6.892784869289389,-5.564518394173432,2
-7.137372728171902,7.966264950228564,1
-5.676863442226278,7.783055876580101,1
-4.698952140714317,9.269383610316243,1
-6.131207452521194,-4.389556655720446,2
-6.301864777043171,-6.7086879409535065,2
-6.283706430249295,-6.166708097651977,2
-5.128155177555348,8.784917163818077,1
-5.59811939308884,7.830093779098361,1
-6.268399917332875,8.182832121102008,1
-6.73009137390778,-5.295460419554299,2
-8.177333209297524,-7.045763335837335,2
-5.585047747114108,8.865651657163266,1
-4.840543439013247,7.514067989117953,1
-6.446539283243539,-7.613597211461591,2
-5.842379876292684,-6.582337100516698,2
-6.061301913879079,-6.702083932878412,2
-6.030652046403295,-7.225693923890794,2
-5.22595462994849,7.290957634782004,1
-6.605214319943797,-8.827139106306268,2
-7.561271623425839,-6.186431015016026,2
-7.386306454520009,-6.244311941905069,2
-6.277461518147531,-6.585756200035697,2
-7.979095260445042,9.350395006145678,1
-5.779448081672109,9.363524065598877,1
-7.038008153127885,-7.328563096468531,2
-6.2855967549403395,-7.848389165136954,2
-5.090393021748034,-6.463467203958354,2
-6.117368595544833,6.87945253618092,1
-6.959835958891689,-6.580493285509489,2
-6.339615955118155,8.76032104439454,1
-5.117349813003112,8.760320892920083,1
-6.789092638571782,7.923863324975261,1
-6.11893883707733,9.443563804353067,1
-6.046621211639632,8.443323592610527,1
-6.459825098122558,-6.037738931656598,2
-6.870215030561201,-7.713272072812565,2
-4.920896198378877,8.509745640190767,1
-7.251423734966029,-7.959560992502683,2
-5.3064951308074715,-5.882718955600163,2
-5.800660454958934,5.892484973971589,1
-6.8965896371167,7.784274234284879,1
-7.0999576146459535,7.619642857109216,1
-6.004472864278727,10.0899100556725,1
-7.65026457378514,-6.720070829990625,2
-6.66153350818744,-7.771607487012764,2
-8.2357696665591,7.136097659502055,1
-5.635307757608241,-6.021650161513404,2
-6.262153401508976,8.265823767731632,1
-6.993133980525242,-6.798402613546756,2
-8.053689444445125,-8.611750616733238,2
-6.970984596247276,-7.1426019106334495,2
-5.3441200943498925,-6.395922784127668,2
-5.240011630790256,8.62370448164087,1
-6.485558326092095,-5.484731125655459,2
-6.223474329011808,-7.8721490632964475,2
-5.171647681975412,9.12126071112424,1
-5.683850208511621,8.088634689181287,1
-3.9256469938321623,6.2637883612260055,1
-6.8044327500254616,-5.635708144867564,2
-5.91674587331053,-5.747201448456617,2
-4.686618400193105,7.707051876072201,1
-5.578196528084988,8.899995215268032,1
-7.283503520786187,-7.18336360998107,2
-7.170919100522875,-5.720331787363602,2
-3.8561010867062966,8.231643529833377,1
-6.138548975253985,-7.8417450341662125,2
-6.367882843573776,9.411452180241412,1
-5.585847188363963,8.979436135252536,1
-6.207156707752427,-8.174901876046773,2
-6.444471467718654,-5.174485019870858,2
-7.478255041555048,8.387057103185876,1
-6.490140462958426,7.247542042917984,1
-7.940170952438878,-5.611343477823677,2
-5.437294632082237,8.111046521342214,1
-4.937872447280817,8.673733702425098,1
-7.700857654882789,-5.18972122997652,2
-6.362583363392358,7.704339013449361,1
-6.826178325328781,-7.750819980429769,2
-5.049876778943017,9.376215475399476,1
-6.1198241517398815,7.764039326947203,1
-6.741426663480138,-7.546258717423212,2
-6.476093168825734,-5.774907201637507,2
-7.691410923677626,-5.536716875182928,2
-5.819209281572216,-8.345693861812515,2
-6.285081089716536,8.376062405027701,1
-6.130631232642019,-5.088893226591283,2
-6.207278046836469,-6.522402857236271,2
-7.3538942418135,-5.698878227668738,2
-5.785438461846577,9.363002563982716,1
-6.623162037561654,8.696517072298228,1
-5.6496172225748,-7.6193379915566215,2
-7.7824268378690835,-6.96101470818787,2
-3.2155647255792834,9.817963381304345,1
-6.2149793762333925,8.234587726399768,1
-6.780756230981483,-6.072182048044605,2
-6.081559899110365,-7.12505519000172,2
-7.01282438834573,-4.892503542428123,2
-6.557498311752679,-4.791303395420785,2
-6.7463675635428775,9.706297494220069,1
-5.045716173972049,7.51377590517003,1
-7.731962913584735,-5.504865173076225,2
-4.061214449037179,-7.467426978783577,2
-7.048452517656365,-6.108921414843768,2
-6.032972756039764,7.735598133817639,1
-5.1781733605913365,9.050654909008797,1
-5.112236992741367,7.930817940605305,1
-5.32247169271441,-7.614544996944184,2
-8.234659685425157,-6.870990145663481,2
-7.380291821800193,-6.239727309679697,2
-5.746605755472348,-6.359032331867793,2
-6.519380020184536,8.452947558242528,1
-4.757826490430528,8.676476787286125,1
-5.4053868077811185,9.008108588499027,1
-6.486335862130118,-7.531387995049464,2
-5.2622950000919255,-5.012791289801093,2
-7.287344701937564,-6.43659391031878,2
-6.946868315338565,-7.792629954794333,2
-7.248348900995024,8.768604018841126,1
-8.386781286953353,-6.743480505566238,2
-4.894959867126861,-6.968760158593659,2
-5.060720139000711,-5.326267664994885,2
-4.261490607135817,8.211452917133068,1
-8.177577374969534,-6.006968136644874,2
-5.604820426964313,7.473278308537561,1
-7.278319557284105,7.517256247680926,1
-7.030908457991204,-8.395620723102184,2
-7.018349541318318,6.712385634136243,1
-5.337659419075576,7.7779433239058475,1
-6.820316748815247,-8.070614525550928,2
-8.150562628060516,-8.55331189457296,2
-7.583693175051542,-5.847871524066469,2
-5.849398888226919,9.20432492181879,1
-6.959551128003131,8.49110174138685,1
-7.698364097904336,-6.540763412108814,2
-6.413065155402343,8.07925456574297,1
-5.307898216123476,-5.8172177925882504,2
-6.653342667696967,8.762251219811665,1
-4.1548587546325475,8.317573223712529,1
-6.742254397537879,-4.9837940155524905,2
-5.770394644577616,-7.212554874537715,2
-5.44243444697178,8.212608362457773,1
-5.332668426568379,-7.552265013762913,2
-6.816639621601641,8.216581572607506,1
